ID,ANO,CÓDIGO ENTIDADE,NOME ENTIDADE,CÓDIGO ORGÃO REGIONAL,TP_SITUACAO_FUNCIONAMENTO,DT_ANO_LETIVO_INICIO,DT_ANO_LETIVO_TERMINO,CO_REGIAO,CO_MESORREGIAO,CO_MICRORREGIAO,CO_UF,CO_MUNICIPIO,CO_DISTRITO,TP_DEPENDENCIA
1315,2017,26120658,ESCOLA MUNICIPAL ALMIRANTE SOARES DUTRA,2.0,1,2017-02-03T00:00:00,2017-12-22T00:00:00,2,2605,26017,26,2611606,261160605,3
1316,2017,26167840,ESCOLA MUNICIPAL UR 05,2.0,1,2017-02-03T00:00:00,2017-12-22T00:00:00,2,2605,26017,26,2611606,261160605,3
1317,2017,26121530,COLEGIO E CURSO ESPECIAL,1.0,1,2017-02-06T00:00:00,2017-12-30T00:00:00,2,2605,26017,26,2611606,261160605,4
1318,2017,26182840,GETEC - CENTRO DE GESTAO TECNICA DE PERNAMBUCO - UNIDADE II,1.0,2,,,2,2605,26017,26,2611606,261160605,4
1319,2017,26173131,EDUCANDARIO ALEGRIA DO SABER SC LTDA,2.0,1,2017-02-06T00:00:00,2017-12-29T00:00:00,2,2605,26017,26,2611606,261160605,4
1320,2017,26122774,DINAMICURSOS ESCOLA DO 1 GRAU,2.0,1,2017-02-01T00:00:00,2017-12-29T00:00:00,2,2605,26017,26,2611606,261160605,4
1321,2017,26121484,COLEGIO SALESIANO SAGRADO CORACAO,1.0,1,2017-02-01T00:00:00,2017-12-28T00:00:00,2,2605,26017,26,2611606,261160605,4
1322,2017,26187485,ESCOLA PEQUENO PRINCIPE,1.0,1,2017-02-02T00:00:00,2017-12-22T00:00:00,2,2605,26017,26,2611606,261160605,4
1323,2017,26465736,EDUCANDARIO DOCE INFANCIA,2.0,1,2017-02-02T00:00:00,2017-12-29T00:00:00,2,2605,26017,26,2611606,261160605,4
1324,2017,26156652,CRECHE LAR MONTALEGRE,1.0,1,2017-02-06T00:00:00,2017-12-22T00:00:00,2,2605,26017,26,2611606,261160605,4
1325,2017,26182548,CENTRO DE PROFISSIONALIZACAO E EDUCACAO DE PERNAMBUCO CEPEP 1,1.0,1,2017-01-02T00:00:00,2018-12-28T00:00:00,2,2605,26017,26,2611606,261160605,4
1326,2017,26170345,EDUCANDARIO EMANOEL SANTOS,2.0,1,2017-02-01T00:00:00,2017-12-28T00:00:00,2,2605,26017,26,2611606,261160605,4
1327,2017,26123800,ESCOLA JOAO VERISSIMO,2.0,1,2016-02-01T00:00:00,2017-12-22T00:00:00,2,2605,26017,26,2611606,261160605,4
1328,2017,26154030,SANTOS E LOPES ENSINO FUNDAMENTAL - EIRELI,2.0,1,2017-02-01T00:00:00,2017-12-30T00:00:00,2,2605,26017,26,2611606,261160605,4
1329,2017,26126117,ESCOLA MUNICIPAL PROFESSORA ALMERINDA UMBELINO DE BARROS,1.0,1,2017-02-11T00:00:00,2017-12-22T00:00:00,2,2605,26017,26,2611606,261160605,3
1330,2017,26153300,CRECHE MUNICIPAL NOSSA SENHORA AUXILIADORA,2.0,1,2017-02-03T00:00:00,2017-12-22T00:00:00,2,2605,26017,26,2611606,261160605,3
1331,2017,26133776,CENTRO EDUCACIONAL MONTE SINAI,2.0,1,2017-02-01T00:00:00,2017-12-30T00:00:00,2,2605,26017,26,2611606,261160605,4
1332,2017,26121980,ESCOLA MUNICIPAL GENERAL EMIDIO DANTAS BARRETO,1.0,1,2017-02-03T00:00:00,2017-12-22T00:00:00,2,2605,26017,26,2611606,261160605,3
1333,2017,26143097,CENTRO EDUCACIONAL DESENVOLVIMENTO,1.0,1,2017-02-01T00:00:00,2017-12-29T00:00:00,2,2605,26017,26,2611606,261160605,4
1334,2017,26125480,ESCOLA MUNICIPAL JARDIM MAURICEIA,2.0,1,2017-02-03T00:00:00,2017-12-22T00:00:00,2,2605,26017,26,2611606,261160605,3
1335,2017,26147955,EDUCANDARIO SAO PEDRO,2.0,1,2017-02-02T00:00:00,2017-12-22T00:00:00,2,2605,26017,26,2611606,261160605,4
1336,2017,26181363,COLEGIO TEMPO DE CRESCER,2.0,1,2017-02-01T00:00:00,2017-12-29T00:00:00,2,2605,26017,26,2611606,261160605,4
1337,2017,26185679,CRECHE ESC RECIFE GOVERNADOR EDUARDO CAMPOS,2.0,1,2017-02-03T00:00:00,2017-12-22T00:00:00,2,2605,26017,26,2611606,261160605,3
1338,2017,26117550,ACADEMIA SEVERA ROMANA,2.0,2,,,2,2605,26017,26,2611606,261160605,4
1339,2017,26127270,ESCOLA CARLOS ALBERTO GONCALVES DE ALMEIDA,2.0,1,2017-02-02T00:00:00,2017-12-22T00:00:00,2,2605,26017,26,2611606,261160605,2
1340,2017,26127229,EDUCANDARIO PERNAMBUCANO,2.0,2,,,2,2605,26017,26,2611606,261160605,4
1341,2017,26159031,ESCOLA CLUBE DE MAES HONORINA DE FREITAS,1.0,2,,,2,2605,26017,26,2611606,261160605,4
1342,2017,26125293,ESCOLA SENADOR ANTONIO FARIAS,2.0,1,2017-02-02T00:00:00,2017-12-22T00:00:00,2,2605,26017,26,2611606,261160605,2
1343,2017,26124912,ESCOLA ROBERTO SILVEIRA,2.0,1,2017-02-02T00:00:00,2017-12-22T00:00:00,2,2605,26017,26,2611606,261160605,2
1344,2017,26120283,ESCOLA MUNICIPAL VILA OPERARIA DO RECIFE,2.0,1,2017-02-03T00:00:00,2017-12-22T00:00:00,2,2605,26017,26,2611606,261160605,3
1345,2017,26122910,ESCOLA NOSSA SENHORA DE FATIMA - RS,2.0,1,2017-02-02T00:00:00,2017-12-22T00:00:00,2,2605,26017,26,2611606,261160605,2
1346,2017,26133389,ESCOLA MUNICIPAL NADIR COLACO,1.0,1,2017-02-03T00:00:00,2017-12-22T00:00:00,2,2605,26017,26,2611606,261160605,3
1347,2017,26163543,PRIMEIRA IGREJA BATISTA OU ESCOLINHA BATISTA,2.0,2,,,2,2605,26017,26,2611606,261160605,4
1348,2017,26148900,EDUCANDARIO DANIELLY ESTER,1.0,2,,,2,2605,26017,26,2611606,261160605,4
1349,2017,26119579,ESCOLA SAO JOSE,2.0,2,,,2,2605,26017,26,2611606,261160605,4
1350,2017,26122227,ESCOLA GOVERNADOR BARBOSA LIMA,1.0,1,2017-02-10T00:00:00,2017-12-22T00:00:00,2,2605,26017,26,2611606,261160605,2
1351,2017,26124637,ESCOLA IMACULADA CONCEICAO,2.0,2,,,2,2605,26017,26,2611606,261160605,4
1352,2017,26154056,COLEGIO NOVO LEAO,2.0,2,,,2,2605,26017,26,2611606,261160605,4
1353,2017,26118912,ESCOLA INTEGRADA NOSSA SRA DA CONCEICAO,2.0,2,,,2,2605,26017,26,2611606,261160605,4
1354,2017,26149370,ESCOLA MUNICIPAL ALTO DO REFUGIO - IVAN NEVES,1.0,1,2017-02-03T00:00:00,2017-12-22T00:00:00,2,2605,26017,26,2611606,261160605,3
1355,2017,26128233,ESCOLA MUNICIPAL DA MANGABEIRA,1.0,1,2017-02-03T00:00:00,2017-12-21T00:00:00,2,2605,26017,26,2611606,261160605,3
1356,2017,26163896,CLUBE DE MAES UNIDAS VENCEREMOS DE DOIS UNIDOS,1.0,3,,,2,2605,26017,26,2611606,261160605,4
1357,2017,26147424,CENTRO EDUCACIONAL FRANCISCO DE ASSIS,2.0,2,,,2,2605,26017,26,2611606,261160605,4
1358,2017,26159910,ASSOC MORAD IBURA DE BAIXO PAZ E AMOR,2.0,2,,,2,2605,26017,26,2611606,261160605,4
1359,2017,26164655,CENTRO BENEFICIENTE FILANTROPICO DO BONGI,2.0,2,,,2,2605,26017,26,2611606,261160605,4
1360,2017,26144107,EDUCANDARIO JOANA DARC,1.0,1,2017-02-01T00:00:00,2017-12-29T00:00:00,2,2605,26017,26,2611606,261160605,4
1361,2017,26173140,EDUCANDARIO MONTE HOREBE LTDA,2.0,1,2017-02-01T00:00:00,2017-12-28T00:00:00,2,2605,26017,26,2611606,261160605,4
1362,2017,26137447,ESCOLA FAZER EVOLUIR,2.0,1,2017-02-02T00:00:00,2017-12-22T00:00:00,2,2605,26017,26,2611606,261160605,4
1363,2017,26153424,ESCOLA MUNICIPAL DARCY RIBEIRO,2.0,1,2017-02-02T00:00:00,2017-12-30T00:00:00,2,2605,26017,26,2611606,261160605,3
1364,2017,26118106,COLEGIO WALT DISNEY,2.0,2,,,2,2605,26017,26,2611606,261160605,4
1365,2017,26171660,CRECHE MUNICIPAL NOSSA SENHORA DE FATIMA,1.0,1,2017-02-03T00:00:00,2017-12-22T00:00:00,2,2605,26017,26,2611606,261160605,3
1366,2017,26149770,CRECHE MUNICIPAL FLOR DA COMUNIDADE,1.0,1,2017-02-03T00:00:00,2017-12-22T00:00:00,2,2605,26017,26,2611606,261160605,3
1367,2017,26164361,ESCOLA MUNICIPAL JOSE MUCIO MONTEIRO,2.0,1,2017-02-01T00:00:00,2017-12-22T00:00:00,2,2605,26017,26,2611606,261160605,3
1368,2017,26176238,ESCOLA TECNICA ESTADUAL PROFESSOR LUCILO AVILA PESSOA,2.0,1,2017-02-02T00:00:00,2017-12-22T00:00:00,2,2605,26017,26,2611606,261160605,2
1369,2017,26119471,ESCOLA RELUZIR,2.0,1,2017-02-01T00:00:00,2017-12-29T00:00:00,2,2605,26017,26,2611606,261160605,4
1370,2017,26464713,EDUCANDARIO VOVO JUCA,1.0,1,2017-02-01T00:00:00,2017-12-22T00:00:00,2,2605,26017,26,2611606,261160605,4
1371,2017,26153351,CRECHE MUNICIPAL WALDIR SAVLUSCHINSKE,2.0,1,2017-02-03T00:00:00,2017-12-22T00:00:00,2,2605,26017,26,2611606,261160605,3
1372,2017,26495732,EDUCANDARIO MEUS PRIMEIROS PASSOS,1.0,1,2017-02-01T00:00:00,2017-12-22T00:00:00,2,2605,26017,26,2611606,261160605,4
1373,2017,26118670,ESCOLA MUNICIPAL DOS COELHOS,1.0,1,2017-02-03T00:00:00,2017-12-22T00:00:00,2,2605,26017,26,2611606,261160605,3
1374,2017,26167034,ESCOLA UNIAO COMUNITARIA,1.0,1,2017-02-06T00:00:00,2017-12-22T00:00:00,2,2605,26017,26,2611606,261160605,4
1375,2017,26121328,COLEGIO ADVENTISTA DO RECIFE,1.0,1,2017-02-01T00:00:00,2017-12-29T00:00:00,2,2605,26017,26,2611606,261160605,4
1376,2017,26140837,INSTITUTO FABIANA,1.0,1,2017-02-01T00:00:00,2017-12-28T00:00:00,2,2605,26017,26,2611606,261160605,4
1377,2017,26128748,ESCOLA MUNICIPAL SAO JOAO BATISTA,1.0,1,2017-02-01T00:00:00,2017-12-22T00:00:00,2,2605,26017,26,2611606,261160605,3
1378,2017,26123231,ESCOLA MACIEL PINHEIRO,2.0,1,2017-02-02T00:00:00,2017-12-22T00:00:00,2,2605,26017,26,2611606,261160605,2
1379,2017,26163624,COLEGIO IDEIA,2.0,1,2017-02-01T00:00:00,2017-12-29T00:00:00,2,2605,26017,26,2611606,261160605,4
1380,2017,26128810,INSTITUTO AUGUSTO CONTE,1.0,1,2017-02-01T00:00:00,2017-12-22T00:00:00,2,2605,26017,26,2611606,261160605,4
1381,2017,26125650,ESCOLA LIONS DE PARNAMIRIM,1.0,1,2017-02-01T00:00:00,2017-12-22T00:00:00,2,2605,26017,26,2611606,261160605,2
1382,2017,26123819,ESCOLA DE REFERENCIA EM ENSINO MEDIO MARIANO TEIXEIRA,2.0,1,2017-02-02T00:00:00,2017-12-22T00:00:00,2,2605,26017,26,2611606,261160605,2
1383,2017,26118955,ESCOLA MUNICIPAL JULIO VICENTE ALVES DE ARAUJO,1.0,1,2017-02-03T00:00:00,2017-12-22T00:00:00,2,2605,26017,26,2611606,261160605,3
1384,2017,26123282,ESCOLA DE REFERENCIA EM ENSINO MEDIO JOAQUIM TAVORA,2.0,1,2017-02-03T00:00:00,2017-12-22T00:00:00,2,2605,26017,26,2611606,261160605,2
1385,2017,26139782,INSTITUTO NOSSA SENHORA DE FATIMA,1.0,1,2017-02-01T00:00:00,2017-12-29T00:00:00,2,2605,26017,26,2611606,261160605,4
1386,2017,26156709,ESCOLA COMUNITARIA MARIA ESTEVAO,1.0,1,2017-02-01T00:00:00,2017-12-22T00:00:00,2,2605,26017,26,2611606,261160605,4
1387,2017,26158400,ESCOLA MUNICIPAL NOVO MANGUE,2.0,1,2017-02-03T00:00:00,2017-12-22T00:00:00,2,2605,26017,26,2611606,261160605,3
1388,2017,26127369,ESCOLA MUNICIPAL ARRAIAL NOVO DO BOM JESUS,2.0,1,2017-02-11T00:00:00,2017-12-22T00:00:00,2,2605,26017,26,2611606,261160605,3
1389,2017,26167000,EDUCANDARIO TIA NICE,1.0,1,2017-02-01T00:00:00,2017-12-29T00:00:00,2,2605,26017,26,2611606,261160605,4
1390,2017,26123584,ESCOLA PROFESSORA OLINDINA ALVES SEMENTE,2.0,1,2017-02-02T00:00:00,2017-12-22T00:00:00,2,2605,26017,26,2611606,261160605,2
1391,2017,26173042,NUCLEO DE MORADORES DO BAIRRO DA IPUTINGA E ADJA,2.0,1,2017-02-01T00:00:00,2017-12-22T00:00:00,2,2605,26017,26,2611606,261160605,4
1392,2017,26124440,ESCOLA ASSIS CHATEAUBRIAND,2.0,1,2017-02-02T00:00:00,2017-12-22T00:00:00,2,2605,26017,26,2611606,261160605,2
1393,2017,26177960,ESCOLA MUNICIPAL POETA SOLANO TRINDADE,1.0,1,2017-02-01T00:00:00,2017-12-22T00:00:00,2,2605,26017,26,2611606,261160605,3
1394,2017,26164710,CONSELHO DE MORADORES DO ALTO DA BELA VISTA,2.0,2,,,2,2605,26017,26,2611606,261160605,4
1395,2017,26119706,ESCOLA CONSTRUIR BRINCANDO,2.0,2,,,2,2605,26017,26,2611606,261160605,4
1396,2017,26161931,CLUBE DE MAES DONA LILA,2.0,2,,,2,2605,26017,26,2611606,261160605,4
1397,2017,26126591,ESCOLA SAO JOSE SPORT CLUB,1.0,2,,,2,2605,26017,26,2611606,261160605,2
1398,2017,26127687,ESCOLA JESUS MENINO,2.0,2,,,2,2605,26017,26,2611606,261160605,4
1399,2017,26164574,ESCOLA IDEAL,2.0,2,,,2,2605,26017,26,2611606,261160605,4
1400,2017,26156660,CENTRO CRISTAO DE EDUCACAO POPULAR,2.0,2,,,2,2605,26017,26,2611606,261160605,4
1401,2017,26156121,EDUCANDARIO NOVO AMANHA,2.0,2,,,2,2605,26017,26,2611606,261160605,4
1402,2017,26182530,CENTRO DE PROFISSIONALIZACAO E EDUCACAO DE PERNAMBUCO CEPEP 3,1.0,2,,,2,2605,26017,26,2611606,261160605,4
1403,2017,26176599,GRUPO COMUNITARIO DO COQUE,2.0,2,,,2,2605,26017,26,2611606,261160605,4
1404,2017,26520710,ANJOS TRAVESSOS ESCOLA DE EDUCACAO INFANTIL E BERCARIO E HOTELZINHO,2.0,2,,,2,2605,26017,26,2611606,261160605,4
1405,2017,26139685,INSTITUTO RAQUEL DE QUEIROZ,1.0,1,2017-02-01T00:00:00,2017-12-29T00:00:00,2,2605,26017,26,2611606,261160605,4
1406,2017,26124920,ESCOLA SAO FRANCISCO DE ASSIS - RS,2.0,1,2017-02-02T00:00:00,2017-12-22T00:00:00,2,2605,26017,26,2611606,261160605,2
1407,2017,26127601,ESCOLA DE FORMACAO INFANTIL,2.0,2,,,2,2605,26017,26,2611606,261160605,4
1408,2017,26119617,ESCOLA MUNICIPAL GENERAL SAN MARTIN,2.0,1,2017-02-03T00:00:00,2017-12-22T00:00:00,2,2605,26017,26,2611606,261160605,3
1409,2017,26153297,ESCOLA MUNICIPAL PROFESSOR ENALDO MANOEL DE SOUZA,2.0,1,2017-02-03T00:00:00,2017-12-22T00:00:00,2,2605,26017,26,2611606,261160605,3
1410,2017,26478714,COLEGIO NOVO MUNDO,2.0,1,2017-02-01T00:00:00,2017-12-29T00:00:00,2,2605,26017,26,2611606,261160605,4
1411,2017,26128888,ESCOLA MUNICIPAL DEUS E AMOR,1.0,1,2017-02-03T00:00:00,2017-12-22T00:00:00,2,2605,26017,26,2611606,261160605,3
1412,2017,26119943,ESCOLA MARIA AUXILIADORA,2.0,1,2017-02-01T00:00:00,2017-12-29T00:00:00,2,2605,26017,26,2611606,261160605,4
1413,2017,26127873,ESCOLA MUNICIPAL HENFIL,2.0,1,2017-02-11T00:00:00,2017-12-22T00:00:00,2,2605,26017,26,2611606,261160605,3
1414,2017,26122553,ESCOLA EMBAIXADOR GILBERTO AMADO,1.0,1,2017-02-02T00:00:00,2017-12-22T00:00:00,2,2605,26017,26,2611606,261160605,2
1415,2017,26133482,ESCOLA DINAMICA,2.0,1,2017-02-01T00:00:00,2017-12-20T00:00:00,2,2605,26017,26,2611606,261160605,4
1416,2017,26176807,ESCOLA FRATERNAL MARIA DE NAZARE,2.0,1,2017-02-02T00:00:00,2017-12-22T00:00:00,2,2605,26017,26,2611606,261160605,4
1417,2017,26126206,ESCOLA GILBERTO FREYRE,1.0,1,2017-02-02T00:00:00,2017-12-22T00:00:00,2,2605,26017,26,2611606,261160605,2
1418,2017,26122669,ESCOLA SABER VIVER,1.0,1,2017-02-01T00:00:00,2017-12-29T00:00:00,2,2605,26017,26,2611606,261160605,4
1419,2017,26121360,ECOLE ENSINO INTEGRALIZADO - UNIDADE II,1.0,1,2017-02-01T00:00:00,2017-12-29T00:00:00,2,2605,26017,26,2611606,261160605,4
1420,2017,26127644,ESCOLA MUNICIPAL DOUTOR EBENEZER GUEIROS,2.0,1,2017-02-11T00:00:00,2017-12-22T00:00:00,2,2605,26017,26,2611606,261160605,3
1421,2017,26183323,ESCOLA RENASCER,2.0,1,2017-02-01T00:00:00,2017-12-27T00:00:00,2,2605,26017,26,2611606,261160605,4
1422,2017,26128187,ESCOLA EDUCACIONAL CECILIA MEIRELLES,1.0,1,2017-02-01T00:00:00,2017-12-29T00:00:00,2,2605,26017,26,2611606,261160605,4
1423,2017,26180200,CFI-COLEGIO DE FORMACAO INTEGRAL,2.0,1,2017-02-01T00:00:00,2017-12-29T00:00:00,2,2605,26017,26,2611606,261160605,4
1424,2017,26125625,COLEGIO ELO,2.0,1,2017-02-01T00:00:00,2017-12-29T00:00:00,2,2605,26017,26,2611606,261160605,4
1425,2017,26132249,ESCOLA MUNICIPAL PINTOR LULA CARDOSO AYRES,2.0,1,2017-02-03T00:00:00,2017-12-22T00:00:00,2,2605,26017,26,2611606,261160605,3
1426,2017,26127911,INSTITUTO CINDERELA,2.0,1,2017-02-01T00:00:00,2017-12-22T00:00:00,2,2605,26017,26,2611606,261160605,4
1427,2017,26126192,ESCOLA GABRIELA MISTRAL,1.0,1,2017-02-02T00:00:00,2017-12-22T00:00:00,2,2605,26017,26,2611606,261160605,2
1428,2017,26170515,CTM COLEGIO E CURSO LTDA,1.0,1,2017-02-01T00:00:00,2017-12-31T00:00:00,2,2605,26017,26,2611606,261160605,4
1429,2017,26152894,ESCOLA CONSTRUINDO O SABER,2.0,1,2017-02-01T00:00:00,2017-12-29T00:00:00,2,2605,26017,26,2611606,261160605,4
1430,2017,26143178,COLEGIO MENEZES,1.0,1,2017-02-01T00:00:00,2017-12-29T00:00:00,2,2605,26017,26,2611606,261160605,4
1431,2017,26125978,ESCOLA DE REFERENCIA EM ENSINO MEDIO ALVARO LINS,1.0,1,2017-02-02T00:00:00,2017-12-22T00:00:00,2,2605,26017,26,2611606,261160605,2
1432,2017,26125943,ESCOLA MONSENHOR MANOEL MARQUES,1.0,1,2017-02-02T00:00:00,2017-12-22T00:00:00,2,2605,26017,26,2611606,261160605,2
1433,2017,26187353,COLEGIO NUCLEO - UNIDADE II,2.0,1,2017-02-02T00:00:00,2017-12-22T00:00:00,2,2605,26017,26,2611606,261160605,4
1434,2017,26182793,NIPTEC CURSOS TECNICOS,1.0,1,2017-01-10T00:00:00,2017-12-22T00:00:00,2,2605,26017,26,2611606,261160605,4
1435,2017,26149761,CRECHE MUNICIPAL CAJUEIRO,1.0,1,2017-02-03T00:00:00,2017-12-22T00:00:00,2,2605,26017,26,2611606,261160605,3
1436,2017,26493829,ESCOLA EVANGELICA GIDEAO,2.0,1,2017-02-01T00:00:00,2017-12-19T00:00:00,2,2605,26017,26,2611606,261160605,4
1437,2017,26191202,INSTITUTO EDUCACIONAL THAILANY,1.0,1,2017-02-02T00:00:00,2017-12-29T00:00:00,2,2605,26017,26,2611606,261160605,4
1438,2017,26124424,ESCOLA PROFESSOR MARCOS DE BARROS FREIRE,2.0,1,2017-02-02T00:00:00,2017-12-22T00:00:00,2,2605,26017,26,2611606,261160605,2
1439,2017,26125552,ESCOLA MUNICIPAL PROFESSOR ADAUTO PONTES,2.0,1,2017-02-03T00:00:00,2017-12-22T00:00:00,2,2605,26017,26,2611606,261160605,3
1440,2017,26125560,ESCOLA MUNICIPAL PROF JOSE LOURENCO DE LIMA,2.0,1,2017-02-03T00:00:00,2017-12-22T00:00:00,2,2605,26017,26,2611606,261160605,3
1441,2017,26147513,ASSOCIACAO EDUC E CULTURAL ARCO-IRIS,2.0,1,2017-02-01T00:00:00,2017-12-21T00:00:00,2,2605,26017,26,2611606,261160605,4
1442,2017,26123509,ESCOLA EDWIGES DE SA PEREIRA,2.0,1,2017-02-02T00:00:00,2017-12-22T00:00:00,2,2605,26017,26,2611606,261160605,2
1443,2017,26149834,CRECHE MUNICIPAL ZACARIAS DO REGO MACIEL,1.0,1,2017-02-01T00:00:00,2017-12-22T00:00:00,2,2605,26017,26,2611606,261160605,3
1444,2017,26117894,CENTRO SUVAG DE PERNAMBUCO,2.0,1,2017-02-01T00:00:00,2017-12-22T00:00:00,2,2605,26017,26,2611606,261160605,4
1445,2017,26125218,ESCOLA PAULO FREIRE,2.0,1,2017-02-06T00:00:00,2017-12-29T00:00:00,2,2605,26017,26,2611606,261160605,4
1446,2017,26494736,INSTITUTO KAYROS,1.0,1,2017-02-06T00:00:00,2017-12-15T00:00:00,2,2605,26017,26,2611606,261160605,4
1447,2017,26490722,EDUCANDARIO GENESIS,1.0,1,2017-02-01T00:00:00,2017-12-20T00:00:00,2,2605,26017,26,2611606,261160605,4
1448,2017,26170779,ESCOLA MUNICIPAL CHICO MENDES,2.0,1,2017-02-03T00:00:00,2017-12-22T00:00:00,2,2605,26017,26,2611606,261160605,3
1449,2017,26126362,ESCOLA MUNICIPAL CORREGO DA BICA,1.0,1,2017-02-03T00:00:00,2017-12-22T00:00:00,2,2605,26017,26,2611606,261160605,3
1450,2017,26140810,ESCOLA DE SAUDE PUBLICA DE PERNAMBUCO,1.0,1,2017-01-15T00:00:00,2017-12-23T00:00:00,2,2605,26017,26,2611606,261160605,2
1451,2017,26118823,ESCOLA ESPECIAL ULISSES PERNAMBUCANO,1.0,1,2017-02-02T00:00:00,2017-12-22T00:00:00,2,2605,26017,26,2611606,261160605,2
1452,2017,26162962,CLUBE DOS IDOSOS DA SALIN ALEGRIA DE VIVER,2.0,2,,,2,2605,26017,26,2611606,261160605,4
1453,2017,26126524,ESCOLA MUNICIPAL PROFESSOR NILO PEREIRA,1.0,1,2017-02-01T00:00:00,2017-12-22T00:00:00,2,2605,26017,26,2611606,261160605,3
1454,2017,26178133,COLEGIO INCENTIVO,2.0,1,2017-02-01T00:00:00,2017-12-28T00:00:00,2,2605,26017,26,2611606,261160605,4
1455,2017,26157462,CRECHE MUNICIPAL TIA EMILIA,1.0,1,2017-02-03T00:00:00,2017-12-22T00:00:00,2,2605,26017,26,2611606,261160605,3
1456,2017,26152568,ESCOLA RENASCER,2.0,2,,,2,2605,26017,26,2611606,261160605,4
1457,2017,26154307,EDUCANDARIO NITA QUEIROZ,2.0,2,,,2,2605,26017,26,2611606,261160605,4
1458,2017,26171589,ESCOLA DOM HELDER CAMARA,2.0,2,,,2,2605,26017,26,2611606,261160605,4
1459,2017,26163560,UNIAO DOS MORADORES DE AFOGADOS,2.0,2,,,2,2605,26017,26,2611606,261160605,4
1460,2017,26183650,CENTRO UNIVERSITARIO MAURICIO DE NASSAU - SANTO ALBINO - CAMPUS RECIFE,1.0,2,,,2,2605,26017,26,2611606,261160605,4
1461,2017,26119196,ESCOLA MUNICIPAL TRES CARNEIROS,2.0,1,2017-02-03T00:00:00,2017-12-22T00:00:00,2,2605,26017,26,2611606,261160605,3
1462,2017,26145103,COLEGIO ALBERT SABIN,2.0,1,2017-02-01T00:00:00,2017-12-29T00:00:00,2,2605,26017,26,2611606,261160605,4
1463,2017,26178257,EDUCANDARIO EXODO,2.0,2,,,2,2605,26017,26,2611606,261160605,4
1464,2017,26179091,UNIAO DOS AMIGOS DA MUSTARDINHA,2.0,2,,,2,2605,26017,26,2611606,261160605,4
1465,2017,26176793,CENTRO EDUCACIONAL ATUALIDADE,2.0,2,,,2,2605,26017,26,2611606,261160605,4
1466,2017,26122138,COLEGIO PREPARATORIO INTEGRADO,2.0,2,,,2,2605,26017,26,2611606,261160605,4
1467,2017,26473712,ESCOLA DOCE LAR,2.0,2,,,2,2605,26017,26,2611606,261160605,4
1468,2017,26143321,ESCOLA PROFESSOR NUNES BARRETO,2.0,2,,,2,2605,26017,26,2611606,261160605,4
1469,2017,26173050,ESCOLA TECNICA ACADEMIA DE PROFISSOES,2.0,2,,,2,2605,26017,26,2611606,261160605,4
1470,2017,26165333,COLEGIO E CURSO PRE AREA II,2.0,2,,,2,2605,26017,26,2611606,261160605,4
1471,2017,26132362,CENTRO EDUCACIONAL AUXILIADORA,2.0,2,,,2,2605,26017,26,2611606,261160605,4
1472,2017,26485710,EDUCANDARIO JARDIM GETSEMANI,1.0,1,2017-02-06T00:00:00,2017-12-22T00:00:00,2,2605,26017,26,2611606,261160605,4
1473,2017,26127920,INSTITUTO EBENEZER JUNIOR,2.0,2,,,2,2605,26017,26,2611606,261160605,4
1474,2017,26155877,ESCOLA RAIO DO SABER LTDA,1.0,3,,,2,2605,26017,26,2611606,261160605,4
1475,2017,26123380,ESCOLA MUNICIPAL ALTO DA BELA VISTA,2.0,1,2017-02-03T00:00:00,2017-12-22T00:00:00,2,2605,26017,26,2611606,261160605,3
1476,2017,26147459,ESCOLA CELESTE MARIA LTDA,2.0,2,,,2,2605,26017,26,2611606,261160605,4
1477,2017,26486717,ESCOLA PINGO DE GENTE,2.0,1,2017-02-01T00:00:00,2017-12-28T00:00:00,2,2605,26017,26,2611606,261160605,4
1478,2017,26118394,EDUCANDARIO DOMINIQUE,2.0,2,,,2,2605,26017,26,2611606,261160605,4
1479,2017,26127474,ESCOLA PADRE DEHON,2.0,1,2017-02-02T00:00:00,2017-12-22T00:00:00,2,2605,26017,26,2611606,261160605,2
1480,2017,26127695,ESCOLA JOAQUIM XAVIER DE BRITO,2.0,1,2017-02-14T00:00:00,2017-12-22T00:00:00,2,2605,26017,26,2611606,261160605,2
1481,2017,26134379,ESCOLA MUNICIPAL SANTO AMARO,1.0,1,2017-02-03T00:00:00,2017-12-22T00:00:00,2,2605,26017,26,2611606,261160605,3
1482,2017,26164060,COLEGIO TRIUNFO,1.0,1,2017-02-01T00:00:00,2017-12-29T00:00:00,2,2605,26017,26,2611606,261160605,4
1483,2017,26183277,CRECHE MUNICIPAL 08 DE MARCO,2.0,1,2017-02-03T00:00:00,2017-12-22T00:00:00,2,2605,26017,26,2611606,261160605,3
1484,2017,26170728,CRECHE MUNICIPAL SITIO GRANDE,2.0,1,2017-02-03T00:00:00,2017-12-22T00:00:00,2,2605,26017,26,2611606,261160605,3
1485,2017,26127903,INSTITUTO EDUCACIONAL PEDRO HERMINIO,2.0,1,2017-02-01T00:00:00,2017-12-30T00:00:00,2,2605,26017,26,2611606,261160605,4
1486,2017,26123266,ESCOLA MUNICIPAL PAROQUIAL CRISTO REI,2.0,1,2017-02-03T00:00:00,2017-12-22T00:00:00,2,2605,26017,26,2611606,261160605,3
